Anio;Mes;CodigoPais;PaisOrigen;CodigoDepto;DepartamentoDestino;Partida;Cadena;Producto;CodigoUnidad;CantidadUnidades;ValorMilesCIFDol;ValorMilesPesos;ValorMilesFOBDol;VolumenToneladas
2009;Octubre;589;Perú;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;22962;78.17;146604.63;76.52;22.96
2009;Octubre;589;Perú;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2400;16.66;31894.62;14.95;2.4
2009;Octubre;589;Perú;5;Antioquia;1803200000 - Pasta de cacao desgrasada total o parcialmente.;Cacao y su Industria;Cacao;KG;150000;289.61;536269.43;285;150
2009;Octubre;239;Ecuador;5;Antioquia;1801001900 - Los demás cacaos crudos en grano, entero o partido.;Cacao y su Industria;Cacao;KG;400131;1263.9;2425254.5;1244.14;400.13
2009;Octubre;239;Ecuador;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;145000;266.46;500928.84;261.12;145
2009;Octubre;239;Ecuador;52;Nariño;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;4136;33.05;63287.77;30.7;4.14
2009;Octubre;239;Ecuador;52;Nariño;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;1747.2;16.62;30555.91;16.52;1.75
2009;Octubre;239;Ecuador;66;Risaralda;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;3240;10.58;19798.91;10.18;3.24
2009;Octubre;87;Bélgica;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;269.47;6.78;12556.62;4.59;0.27
2009;Octubre;87;Bélgica;76;Valle del Cauca;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;4560;26.23;50329.73;24.7;4.56
2009;Septiembre;87;Bélgica;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;52.24;1.32;2704.01;0.7;0.05
2009;Septiembre;87;Bélgica;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;1640;9.3;19003.21;8.81;1.64
2009;Septiembre;815;Trinidad y Tobago;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;17628;56.41;113324.07;53.56;17.63
2009;Septiembre;573;Países Bajos;25;Cundinamarca;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;6000;22.86;45930.16;21.43;6
2009;Septiembre;239;Ecuador;5;Antioquia;1801001900 - Los demás cacaos crudos en grano, entero o partido.;Cacao y su Industria;Cacao;KG;650325;1843;3668839.33;1811.37;650.32
2009;Septiembre;239;Ecuador;5;Antioquia;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;100000;163.72;334586.46;160.16;100
2009;Septiembre;239;Ecuador;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;31000;77.45;148898.39;74.4;31
2009;Septiembre;239;Ecuador;76;Valle del Cauca;1801001900 - Los demás cacaos crudos en grano, entero o partido.;Cacao y su Industria;Cacao;KG;99981;285.05;578576.12;280.52;99.98
2009;Septiembre;239;Ecuador;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;50000;81.86;160658.48;80.08;50
2009;Septiembre;239;Ecuador;52;Nariño;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;12470;84.17;166998.23;79.66;12.47
2009;Septiembre;239;Ecuador;66;Risaralda;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;3420;15.98;32112.34;15.32;3.42
2009;Septiembre;239;Ecuador;66;Risaralda;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;3240;10.45;20998.09;9.82;3.24
2009;Septiembre;105;Brasil;76;Valle del Cauca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;8640;31.94;61395.46;28.1;8.64
2009;Septiembre;589;Perú;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;25000;26.45;53136.73;25;25
2009;Septiembre;386;Italia;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;6541;57.11;114725.45;55.61;6.54
2009;Septiembre;105;Brasil;76;Valle del Cauca;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;200;2.22;4464.87;1.46;0.2
2009;Septiembre;105;Brasil;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;21475.88;129.3;248583.25;118.33;21.48
2009;Septiembre;105;Brasil;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;7558.1;30.43;62178.15;27.25;7.56
2009;Septiembre;386;Italia;11;Bogotá;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;6940;36.1;69397.08;33.85;6.94
2009;Septiembre;386;Italia;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;8671;32.86;63171.45;30.81;8.67
2009;Septiembre;105;Brasil;5;Antioquia;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;15000;51.41;100900.07;49.5;15
2009;Septiembre;105;Brasil;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;44400;62.62;122894.18;55.5;44.4
2009;Septiembre;105;Brasil;76;Valle del Cauca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;13950;18.55;37275.16;17.62;13.95
2009;Septiembre;351;Hong Kong;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;5731.62;46.69;95409.15;40.96;5.73
2009;Septiembre;589;Perú;5;Antioquia;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;8716.2;31.7;64783.21;31.2;8.72
2009;Septiembre;589;Perú;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;22139.18;90.9;184066.06;88.29;22.14
2009;Septiembre;589;Perú;5;Antioquia;1803200000 - Pasta de cacao desgrasada total o parcialmente.;Cacao y su Industria;Cacao;KG;125000;241.84;489862.99;238;125
2009;Septiembre;589;Perú;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;25000;43.67;88642.04;42.5;25
2009;Septiembre;23;Alemania;11;Bogotá;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;3398.56;21.71;43613.42;20.67;3.4
2009;Septiembre;767;Suiza;11;Bogotá;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;9573.12;59.34;119211.6;56.51;9.57
2009;Septiembre;23;Alemania;17;Caldas;1801002000 - Cacao tostado en grano, entero o partido.;Cacao y su Industria;Cacao;KG;13;0.13;264.61;0.02;0.01
2009;Septiembre;23;Alemania;17;Caldas;1803100000 - Pasta de cacao sin desgrasar.;Cacao y su Industria;Cacao;KG;37;0.37;753.35;0.06;0.04
2009;Septiembre;850;Venezuela;5;Antioquia;1801001900 - Los demás cacaos crudos en grano, entero o partido.;Cacao y su Industria;Cacao;KG;30000;69.94;137274.06;69;30
2009;Septiembre;850;Venezuela;54;Norte de Santander;1801001900 - Los demás cacaos crudos en grano, entero o partido.;Cacao y su Industria;Cacao;KG;36000;93.8;188439.51;93.6;36
2009;Septiembre;850;Venezuela;5;Antioquia;1801001900 - Los demás cacaos crudos en grano, entero o partido.;Cacao y su Industria;Cacao;KG;59940;139.75;285604.17;137.86;59.94
2009;Septiembre;850;Venezuela;11;Bogotá;1801001900 - Los demás cacaos crudos en grano, entero o partido.;Cacao y su Industria;Cacao;KG;30000;76.11;154479.2;75;30
2009;Septiembre;63;Argentina;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;5431.68;25.43;48884.71;25.06;5.43
2009;Septiembre;215;China;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;16000;31.2;62679.24;29.6;16
2009;Septiembre;215;China;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;4617.64;42.77;86818.62;37.11;4.62
2009;Septiembre;215;China;68;Santander;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;32000;53.9;108282.4;51.25;32
2009;Septiembre;215;China;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;1273.5;37.65;76410.83;35.66;1.27
2009;Septiembre;249;Estados Unidos;8;Atlántico;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;612.36;0.83;1619.88;0.74;0.61
2009;Septiembre;249;Estados Unidos;11;Bogotá;1804002000 - Grasa y aceite de cacao.;Cacao y su Industria;Cacao;KG;25;0.4;823.43;0.38;0.03
2009;Septiembre;249;Estados Unidos;11;Bogotá;"1806311000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"", sin adición de azúcar, ni otros edulcorantes.";Cacao y su Industria;Chocolates;KG;272.16;3.59;7039.16;3.24;0.27
2009;Septiembre;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;20;0.32;658.33;0.29;0.02
2009;Septiembre;249;Estados Unidos;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;1169.82;4.35;8539.8;4.03;1.17
2009;Septiembre;249;Estados Unidos;8;Atlántico;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;33631.58;165.89;330687.88;157.68;33.63
2009;Septiembre;249;Estados Unidos;8;Atlántico;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;2027.64;14.64;28725.44;13.9;2.03
2009;Septiembre;249;Estados Unidos;11;Bogotá;"1806311000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"", sin adición de azúcar, ni otros edulcorantes.";Cacao y su Industria;Chocolates;KG;306.18;4.42;8675.08;4.33;0.31
2009;Septiembre;249;Estados Unidos;11;Bogotá;1806320010 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, sin rellenar, sin adición de azúcar, ni otros edulcorantes.;Cacao y su Industria;Chocolates;KG;204.12;2.95;5783.39;2.88;0.2
2009;Septiembre;249;Estados Unidos;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;8340.65;71.7;140724.15;69.23;8.34
2009;Agosto;245;España;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;6678;24.26;49563.78;20.93;6.68
2009;Septiembre;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;12373.23;38.05;75067.57;35.21;12.37
2009;Septiembre;249;Estados Unidos;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;217.72;1.83;3598.31;1.77;0.22
2009;Septiembre;249;Estados Unidos;5;Antioquia;1804002000 - Grasa y aceite de cacao.;Cacao y su Industria;Cacao;KG;150;1.99;3817.03;1.76;0.15
2009;Septiembre;249;Estados Unidos;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;3427.2;22.96;45313.37;22.28;3.43
2009;Septiembre;249;Estados Unidos;44;La Guajira;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;1362.74;1.32;2688.38;1.07;1.36
2009;Septiembre;249;Estados Unidos;8;Atlántico;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;604.88;0.38;742.75;0.29;0.6
2009;Septiembre;245;España;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;14000;42.45;81605.95;41.16;14
2009;Septiembre;211;Chile;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;1382.84;12.41;24346.88;11.97;1.38
2009;Septiembre;211;Chile;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;7828.73;29.62;58155.04;28.87;7.83
2009;Septiembre;455;Malasia;5;Antioquia;1806100000 - Cacao en polvo con adición de azúcar u otro edulcorante.;Cacao y su Industria;Cacao;KG;480;2.73;5248.43;2.16;0.48
2009;Septiembre;72;Austria;11;Bogotá;"1806311000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"", sin adición de azúcar, ni otros edulcorantes.";Cacao y su Industria;Chocolates;KG;1794.95;23.97;48994.24;18.77;1.79
2009;Septiembre;493;México;11;Bogotá;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;669.6;12.98;26354.09;10.99;0.67
2009;Septiembre;493;México;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;32173.86;41.54;81527.92;39.58;32.17
2009;Septiembre;827;Turquía;11;Bogotá;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;2520;9.79;19999.59;8.03;2.52
2009;Septiembre;827;Turquía;5;Antioquia;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;1204.2;3.48;6839.31;3.01;1.2
2009;Septiembre;827;Turquía;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;9093.6;35.66;69977.98;32.06;9.09
2009;Agosto;493;México;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;12039.97;16.12;32451.31;15.37;12.04
2009;Agosto;493;México;20;Cesar;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;1039.5;10;19886.53;7.6;1.04
2009;Agosto;493;México;13;Bolívar;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;25158.64;32.24;64890.88;30.75;25.16
2009;Agosto;827;Turquía;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;8687.72;33.09;64937.62;30.01;8.69
2009;Agosto;493;México;76;Valle del Cauca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;1728;8.44;16781.92;8.02;1.73
2009;Agosto;245;España;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;400;1.77;3626.74;1.53;0.4
2009;Agosto;245;España;5;Antioquia;"1806311000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"", sin adición de azúcar, ni otros edulcorantes.";Cacao y su Industria;Chocolates;KG;1320;22.18;44089.81;20.91;1.32
2009;Agosto;245;España;5;Antioquia;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;3419.8;61.63;122515.97;58.35;3.42
2009;Agosto;245;España;25;Cundinamarca;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;252;2.03;4051.34;1.72;0.25
2009;Agosto;245;España;25;Cundinamarca;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;1071;7.04;14069.98;5.98;1.07
2009;Agosto;211;Chile;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;912.12;13.18;26938.89;12.76;0.91
2009;Agosto;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;4184.06;9.69;19795.02;8.59;4.18
2009;Agosto;249;Estados Unidos;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;1387.2;9.45;19149.85;9.02;1.39
2009;Agosto;249;Estados Unidos;8;Atlántico;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;1663.41;1.08;2180.77;0.8;1.66
2009;Agosto;249;Estados Unidos;8;Atlántico;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;544.32;0.75;1503.51;0.66;0.54
2009;Agosto;249;Estados Unidos;25;Cundinamarca;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;453.6;1.19;2385.78;1.08;0.45
2009;Agosto;249;Estados Unidos;11;Bogotá;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;650.02;2.79;5624.85;2.61;0.65
2009;Agosto;249;Estados Unidos;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;756.37;2.8;5562.73;2.04;0.76
2009;Agosto;249;Estados Unidos;5;Antioquia;1804002000 - Grasa y aceite de cacao.;Cacao y su Industria;Cacao;KG;125;1.45;2909.45;1.39;0.13
2009;Agosto;249;Estados Unidos;8;Atlántico;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;33803.97;127.9;255830.42;121.9;33.8
2009;Agosto;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;742.61;1.67;3332.88;1.51;0.74
2009;Agosto;249;Estados Unidos;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;779.96;4.06;8110.04;3.35;0.78
2009;Agosto;249;Estados Unidos;13;Bolívar;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;103.79;0.31;619.43;0.2;0.1
2009;Agosto;249;Estados Unidos;5;Antioquia;1804001200 - Manteca de cacao, con un índice de acidez expresado en ácido oleico superior a 1% peroinferior o igual a 1.65%.;Cacao y su Industria;Cacao;KG;25;0.43;857.85;0.41;0.03
2009;Agosto;63;Argentina;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;11793.6;194.42;388834.63;185.92;11.79
2009;Agosto;215;China;5;Antioquia;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;264.04;1.14;2286.23;1.01;0.26
2009;Agosto;215;China;11;Bogotá;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;4400.2;27.35;54373.43;23.86;4.4
2009;Agosto;215;China;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;5883.15;35.98;72387.81;32.08;5.88
2009;Agosto;215;China;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;1393.51;11.2;22548.24;10.02;1.39
2009;Agosto;215;China;5;Antioquia;1803200000 - Pasta de cacao desgrasada total o parcialmente.;Cacao y su Industria;Cacao;KG;60000;115.5;232463.08;111.72;60
2009;Agosto;767;Suiza;11;Bogotá;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;234;3.35;6652.9;2.51;0.23
2009;Agosto;850;Venezuela;54;Norte de Santander;1801001900 - Los demás cacaos crudos en grano, entero o partido.;Cacao y su Industria;Cacao;KG;92000;221.22;447665.49;220;92
2009;Agosto;850;Venezuela;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;432;4.53;8847.01;4.02;0.43
2009;Agosto;850;Venezuela;11;Bogotá;1801001900 - Los demás cacaos crudos en grano, entero o partido.;Cacao y su Industria;Cacao;KG;60000;154.31;307677.47;152.1;60
2009;Agosto;275;Francia;11;Bogotá;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;920;13.31;26461.45;9.76;0.92
2009;Agosto;386;Italia;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;8.28;0.01;19.94;0.01;0.01
2009;Agosto;386;Italia;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;714;5.72;11513.86;5.63;0.71
2009;Agosto;589;Perú;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;75000;79.23;161913.87;75;75
2009;Agosto;386;Italia;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;7814;29.96;60302.49;26.49;7.81
2009;Agosto;105;Brasil;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;11241.08;67.43;134045.36;62.38;11.24
2009;Agosto;105;Brasil;11;Bogotá;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;20520;43.31;87177.31;41.04;20.52
2009;Agosto;105;Brasil;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;4500;10.51;20897.94;10.12;4.5
2009;Agosto;386;Italia;11;Bogotá;"1806319000 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, ""rellenos"".";Cacao y su Industria;Chocolates;KG;4048;24.88;50075.53;22.56;4.05
2009;Agosto;105;Brasil;5;Antioquia;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;15000;50.85;102344.71;49.5;15
2009;Agosto;105;Brasil;5;Antioquia;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;36;0.05;91.39;0.04;0.04
2009;Agosto;105;Brasil;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;10779.2;18.24;36280.18;16.45;10.78
